"Oakland, California",39
"University of California, Berkeley",24
Downtown Oakland,13
"Emeryville, California",12
Berkeley Hills,11
"Richmond, California",9
"Golden Gate, Oakland, California",8
Lake Merritt,8
University of California,7
San Francisco–Oakland Bay Bridge,7
"Downtown Berkeley, Berkeley, California",5
California Memorial Stadium,5
Temescal Creek (Northern California),5
"Orinda, California",5
Shattuck Avenue,4
Downtown Berkeley station,4
Chez Panisse,4
UC Berkeley School of Social Welfare,4
Gilman Hall,4
"Paramount Theatre (Oakland, California)",4
"Oakland Hills, Oakland, California",4
Oakland City Hall,4
Helen Wills Neuroscience Institute,3
North Berkeley station,3
Gourmet Ghetto,3
"University House, Berkeley",3
Harmon Gym (1879),3
Berkeley Student Cooperative,3
Bancroft Library,3
UC Berkeley College of Engineering,3
Sproul Plaza,3
Dominican School of Philosophy and Theology,3
Sather Tower,3
UC Berkeley School of Law,3
Piedmont Avenue (Berkeley),3
Tightwad Hill,3
"Panoramic Hill, Oakland/Berkeley, California",3
Lawrence Berkeley National Laboratory,3
"Claremont, Oakland/Berkeley, California",3
Berkeley Marina,3
California College of the Arts,3
KKSF (AM),3
"Piedmont, California",3
19th Street Oakland station,3
Lincoln University (California),3
Oakland City Center,3
MetWest High School,3
Oakland – Jack London Square station,3
Oakland California Temple,3
Berkeley City College,2
UC Berkeley College of Natural Resources,2
UC Berkeley Graduate School of Education,2
Haas Pavilion,2
Graduate Theological Union,2
California Hall,2
Sather Gate,2
Etcheverry Hall,2
"Southside, Berkeley, California",2
Evans Hall (UC Berkeley),2
Campbell Hall (UC Berkeley),2
College Women's Club,2
People's Park (Berkeley),2
"Lorin District, Berkeley, California",2
"Cragmont, Berkeley, California",2
"Albany, California",2
"1923 Berkeley, California fire",2
"Bushrod Park, Oakland, California",2
KVTO,2
Rockridge station,2
Codornices Creek,2
Fleming Point,2
Emery Secondary School,2
César Chávez Park,2
Pixar,2
Cerrito Creek,2
KPFA,2
Albany Bulb,2
Hoffman Marsh,2
J. Mora Moss House,2
Mosswood Park,2
Morcom Rose Garden,2
KMKY (AM),2
"Montclair, Oakland, California",2
Oakland School for the Arts,2
Brooks Island Regional Preserve,2
Huckleberry Botanic Regional Preserve,2
"Chinatown, Oakland",2
René C. Davidson Courthouse,2
"Oakland High School (Oakland, California)",2
Lake Merritt station,2
Laney College,2
Port of Oakland,2
"Glenview, Oakland, California",2
Jack London Square,2
Richmond Ferry Terminal,2
Richmond Shipyards,2
Oakland Estuary,2
Posey and Webster Street tubes,2
Berkeley station (Southern Pacific Railroad),1
"North Berkeley, Berkeley, California",1
UC Berkeley School of Public Health,1
Institute of Buddhist Studies,1
Evans Diamond,1
"Campus of the University of California, Berkeley",1
Zellerbach Hall,1
Casa Zimbabwe,1
Starr King School for the Ministry,1
"Northside, Berkeley, California",1
South Hall (UC Berkeley),1
Jesuit School of Theology of Santa Clara University,1
LeConte Hall,1
Hearst Memorial Mining Building,1
Berkeley Art Museum and Pacific Film Archive,1
Stern Hall (Berkeley),1
UC Berkeley College of Environmental Design,1
Hillside Elementary School,1
Hearst Greek Theatre,1
"Westbrae, Berkeley, California",1
Haas School of Business,1
Bowles Hall,1
"The Big ""C""",1
Ashby station (BART),1
"West Berkeley, Berkeley, California",1
Berkeley station (California),1
Mathematical Sciences Research Institute,1
"Schoolhouse Creek (Alameda County, California)",1
Julia Morgan Hall,1
KEAR (AM),1
Albany High School (California),1
Rockridge Market Hall,1
Tilden Regional Park,1
Joint BioEnergy Institute,1
Pacific Park Plaza,1
The College Preparatory School,1
Bentley School,1
Claremont Canyon Regional Preserve,1
"Kensington, California",1
Bay Street Emeryville,1
"North Oakland, Oakland, California",1
Oakland Technical High School,1
Oakland Military Institute,1
Trader Vic's,1
MacArthur station (BART),1
"Mountain View Cemetery (Oakland, California)",1
"Holy Names High School (Oakland, California)",1
MacArthur Maze,1
Caldecott Tunnel,1
Emeryville Crescent State Marine Reserve,1
"Piedmont Avenue (Oakland, California)",1
"Dogtown, Oakland, California",1
"Ghost Town, Oakland, California",1
KIQI,1
KNEW (AM),1
KSFN,1
Cypress Street Viaduct,1
Piedmont High School (California),1
Baxter Creek,1
16th Street station (Oakland),1
Oakland Army Base,1
Richmond Inner Harbor,1
"West Oakland, Oakland, California",1
Fox Oakland Theatre,1
"Grand Lake, Oakland, California",1
Wildcat Canyon Regional Park,1
African American Museum and Library at Oakland,1
Kaiser Engineering Building,1
Ronald V. Dellums Federal Building,1
Oakland East Bay Symphony,1
"Alden, California",1
College of California,1
Bank of America Building (Oakland),1
"Lower Bottoms, Oakland, California",1
Briones Reservoir,1
Amethod Public Schools,1
Old Oakland,1
"Marina Bay, Richmond, California",1
Oakland Long Wharf,1
Kaiser Convention Center,1
Macdonald 80 Shopping Center,1
"San Antonio, Oakland, California",1
Leimert Bridge,1
USS Potomac (AG-25),1
"Jack London District, Oakland, California",1
Middle Harbor Shoreline Park,1
"Piedmont Pines, Oakland, California",1
Ford Motor Company Assembly Plant,1
"Eastport, California",1
SS Red Oak Victory,1
Richmond Greenway,1
Alameda Health System,1
Eastern span replacement of the San Francisco–Oakland Bay Bridge,1
"Dimond District, Oakland, California",1
San Pablo Peninsula,1
Alameda Mole,1
Lauritzen Canal,1
Berkeley Police Department,0
International Computer Science Institute,0
UC Theatre,0
Berkeley Repertory Theatre,0
California Jazz Conservatory,0
Berkeley Community Theatre,0
"United States Post Office (Berkeley, California)",0
Revival Bar and Kitchen,0
Triple Rock Brewery and Alehouse,0
Berkeley High School (California),0
Ohlone Park,0
"Studio Building (Berkeley, California)",0
Shattuck Hotel,0
Berkeley Public Library,0
Berkeley Buddhist Monastery,0
David Brower Center,0
California Center for Innovative Transportation,0
"Masonic Temple (Berkeley, California)",0
Edwards Stadium,0
"Congregation Beth Israel (Berkeley, California)",0
"Normandy Village, Berkeley, California",0
Essig Museum of Entomology,0
University of California Museum of Paleontology,0
Museum of Vertebrate Zoology,0
Cheese Board Collective,0
Berkeley City Club,0
Center for Swedenborgian Studies,0
Harold E. Jones Child Study Center,0
Pacific School of Religion,0
Berkeley Free Clinic,0
Flora Lamson Hewlett Library,0
Moffitt Library,0
Zaytuna College,0
Dwinelle Hall,0
Institute of Transportation Studies,0
Church Divinity School of the Pacific,0
Hillside Club,0
"First Unitarian Church (Berkeley, California)",0
